name,type,path,lines,code_blocks,metadata,structure,code_quality,content_depth,uniqueness,total,grade,recommendation,duplicate_of,issues
python-bio-sql-for-bioinformatics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-sql-for-bioinformatics/SKILL.md,324,18,16,14,17,17,15,79,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
rnaseq-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/rnaseq-analysis/SKILL.md,314,30,12,16,16,20,15,79,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
vision-language-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/vision-language-models/SKILL.md,159,10,12,16,17,19,15,79,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
ai-science-variant-to-structure-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-variant-to-structure-models/SKILL.md,189,10,14,16,16,19,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
algo-comparison-sorts,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-comparison-sorts/SKILL.md,440,20,14,14,17,20,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_goal_approach
algo-stacks-queues,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-stacks-queues/SKILL.md,555,18,14,14,17,20,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_goal_approach
alphafold-structure-prediction,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/alphafold-structure-prediction/SKILL.md,266,16,12,16,17,20,15,80,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
atac-seq-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/atac-seq-analysis/SKILL.md,269,14,12,16,17,20,15,80,B,FIX_MINOR,,bad_description|no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-biochemistry,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-biochemistry/SKILL.md,380,18,14,14,17,20,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-cancer-transcriptomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-cancer-transcriptomics/SKILL.md,366,16,16,13,16,20,15,80,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_goal_approach
bio-applied-epigenetic-clocks,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-epigenetic-clocks/SKILL.md,292,4,14,16,15,20,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-qiime2-16s,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-qiime2-16s/SKILL.md,330,14,18,16,14,17,15,80,B,FIX_MINOR,,duplicate_h1|no_goal_approach|no_function_defs
genomics-to-structure-triage,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/genomics-to-structure-triage/SKILL.md,84,6,14,18,16,17,15,80,B,FIX_MINOR,,no_tool_type|no_prerequisites|no_goal_approach
python-bio-file-operations,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-file-operations/SKILL.md,424,38,14,14,17,20,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_goal_approach
python-bio-lists,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-lists/SKILL.md,393,36,14,14,17,20,15,80,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites|no_goal_approach
ai-science-esm2-embeddings,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-esm2-embeddings/SKILL.md,259,12,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
ai-science-genomic-llms,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-genomic-llms/SKILL.md,216,12,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
algo-aho-corasick,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-aho-corasick/SKILL.md,574,22,16,13,17,20,15,81,B,FIX_MINOR,,no_learning_objectives|no_prerequisites|no_goal_approach
algo-binary-search-trees,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-binary-search-trees/SKILL.md,490,6,16,13,17,20,15,81,B,FIX_MINOR,,no_learning_objectives|no_prerequisites|no_goal_approach
algo-linked-lists,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-linked-lists/SKILL.md,461,6,16,13,17,20,15,81,B,FIX_MINOR,,no_learning_objectives|no_prerequisites|no_goal_approach
bio-applied-deep-learning-for-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-deep-learning-for-biology/SKILL.md,368,20,16,13,17,20,15,81,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_goal_approach
bio-applied-docking,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-docking/SKILL.md,325,12,18,11,17,20,15,81,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_prerequisites|no_goal_approach
bio-applied-genome-assembly,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-genome-assembly/SKILL.md,384,10,14,14,20,18,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_prerequisites
bio-applied-machine-learning-for-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-machine-learning-for-biology/SKILL.md,381,18,16,13,17,20,15,81,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_goal_approach
bio-applied-mageck-gene-essentiality,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mageck-gene-essentiality/SKILL.md,235,8,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-phylodynamics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-phylodynamics/SKILL.md,375,10,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-promoter,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-promoter/SKILL.md,342,14,14,15,17,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_learning_objectives|no_goal_approach
bio-applied-scrna-preprocessing,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-scrna-preprocessing/SKILL.md,280,8,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-variant-surveillance,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-variant-surveillance/SKILL.md,384,10,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-viral-genome-assembly,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-viral-genome-assembly/SKILL.md,378,8,14,16,16,20,15,81,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
chipseq-epigenomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/chipseq-epigenomics/SKILL.md,197,18,14,16,17,19,15,81,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
clinical-modeling-workflows,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/clinical-modeling-workflows/SKILL.md,382,28,14,16,16,20,15,81,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
generative-imaging,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/generative-imaging/SKILL.md,162,12,12,18,17,19,15,81,B,FIX_MINOR,,bad_description|no_tool_type|no_prerequisites|no_goal_approach
linux-git-bash,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/linux-git-bash/SKILL.md,409,44,14,16,16,20,15,81,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
python-bio-comprehensions,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-comprehensions/SKILL.md,408,46,16,14,16,20,15,81,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-data-types,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-data-types/SKILL.md,405,46,18,14,17,17,15,81,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-numpy,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-numpy/SKILL.md,430,52,18,11,17,20,15,81,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_prerequisites|no_goal_approach
python-bio-python-introduction,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-python-introduction/SKILL.md,347,20,16,14,16,20,15,81,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
structural-bioinformatics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/structural-bioinformatics/SKILL.md,402,40,14,16,16,20,15,81,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
ai-science-diffusion-generative-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-diffusion-generative-models/SKILL.md,327,10,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
ai-science-epigenomic-sequence-models,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-epigenomic-sequence-models/SKILL.md,154,8,14,18,16,19,15,82,B,FIX_MINOR,,bad_description|no_goal_approach
ai-science-llm-finetuning,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-llm-finetuning/SKILL.md,345,16,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
ai-science-vision-rag,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-vision-rag/SKILL.md,314,12,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
algo-avl-trees,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-avl-trees/SKILL.md,727,22,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|no_prerequisites|no_goal_approach
algo-bfs-dfs,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-bfs-dfs/SKILL.md,301,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
algo-graph-representations,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-graph-representations/SKILL.md,460,32,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
algo-intro-memoization,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-intro-memoization/SKILL.md,365,24,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
algo-knapsack,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-knapsack/SKILL.md,332,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
algo-linear-sorts,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-linear-sorts/SKILL.md,496,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
algo-tabulation,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-tabulation/SKILL.md,338,14,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-assembly-sv,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-assembly-sv/SKILL.md,238,8,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-cite-seq-integration,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-cite-seq-integration/SKILL.md,287,8,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-data-harmonization,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-data-harmonization/SKILL.md,319,6,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-enzyme-kinetics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-enzyme-kinetics/SKILL.md,374,18,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-genetic-engineering-in-silico,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-genetic-engineering-in-silico/SKILL.md,385,12,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-microbial-diversity,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-microbial-diversity/SKILL.md,338,12,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-mirna-seq-pipeline,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mirna-seq-pipeline/SKILL.md,331,14,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-mixomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mixomics/SKILL.md,355,10,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-mofa2,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-mofa2/SKILL.md,389,16,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-ngs-fundamentals,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-ngs-fundamentals/SKILL.md,400,18,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-numerical-methods-for-bioinformatics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-numerical-methods-for-bioinformatics/SKILL.md,337,12,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-rna-seq-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-rna-seq-analysis/SKILL.md,388,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-testing-cicd,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-testing-cicd/SKILL.md,499,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-tf-footprinting,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-tf-footprinting/SKILL.md,336,10,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-variant-calling-and-snp-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-variant-calling-and-snp-analysis/SKILL.md,390,14,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-applied-vdj-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-vdj-biology/SKILL.md,316,8,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-wgbs-bismark,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-wgbs-bismark/SKILL.md,308,14,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-workflow-engines,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-workflow-engines/SKILL.md,445,30,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-blast-searching,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-blast-searching/SKILL.md,329,12,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-chromatogram-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-chromatogram-analysis/SKILL.md,384,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-computational-genetics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-computational-genetics/SKILL.md,343,14,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-domains,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-domains/SKILL.md,389,16,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-motif-discovery,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-motif-discovery/SKILL.md,325,12,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-core-nucleic-acid-structure,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-nucleic-acid-structure/SKILL.md,316,12,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-pairwise-sequence-alignment,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-pairwise-sequence-alignment/SKILL.md,342,14,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-pathways,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-pathways/SKILL.md,350,12,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
bio-core-protein-structure,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-protein-structure/SKILL.md,372,20,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
cheminformatics-drug-discovery,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/cheminformatics-drug-discovery/SKILL.md,266,18,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
foundations-character-encodings,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/foundations-character-encodings/SKILL.md,340,22,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
long-read-sequencing,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/long-read-sequencing/SKILL.md,209,16,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
metagenomics-shotgun,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/metagenomics-shotgun/SKILL.md,284,22,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
network-biology,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/network-biology/SKILL.md,243,18,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
python-advanced-sql,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-advanced-sql/SKILL.md,410,24,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
python-bio-context-managers,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-context-managers/SKILL.md,480,28,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-control-flow,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-control-flow/SKILL.md,462,44,14,16,17,20,15,82,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
python-bio-data-wrangling,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-data-wrangling/SKILL.md,424,48,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-pandas,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-pandas/SKILL.md,428,50,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-regular-expressions,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-regular-expressions/SKILL.md,442,56,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-sets,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-sets/SKILL.md,402,28,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-bio-tuples,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-tuples/SKILL.md,397,36,16,14,17,20,15,82,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
python-collections-regex,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-collections-regex/SKILL.md,337,26,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
python-core-bio,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-core-bio/SKILL.md,356,48,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
rnaseq,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/rnaseq/SKILL.md,233,20,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
string-algorithms,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/string-algorithms/SKILL.md,256,18,14,16,17,20,15,82,B,FIX_MINOR,,no_tool_type|duplicate_h1|no_prerequisites|no_goal_approach
ai-science-geneformer-scgpt,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/ai-science-geneformer-scgpt/SKILL.md,223,8,14,18,16,20,15,83,B,FIX_MINOR,,bad_description|no_goal_approach
bio-applied-advanced-ngs,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-advanced-ngs/SKILL.md,378,10,16,14,20,18,15,83,B,FIX_MINOR,,duplicate_h1|no_prerequisites
bio-applied-regulatory-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-regulatory-analysis/SKILL.md,340,14,16,15,17,20,15,83,B,FIX_MINOR,,duplicate_h1|no_learning_objectives|no_goal_approach
bio-applied-spatial-transcriptomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-spatial-transcriptomics/SKILL.md,228,18,16,18,14,20,15,83,B,FIX_MINOR,,duplicate_h1|no_goal_approach|no_function_defs
graphs-dynamic-programming,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/graphs-dynamic-programming/SKILL.md,321,22,14,18,16,20,15,83,B,FIX_MINOR,,no_tool_type|no_prerequisites|no_goal_approach
linear-tree-hash-structures,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/linear-tree-hash-structures/SKILL.md,280,16,14,18,16,20,15,83,B,FIX_MINOR,,no_tool_type|no_prerequisites|no_goal_approach
python-bio-data-visualization,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/python-bio-data-visualization/SKILL.md,358,14,18,14,16,20,15,83,B,FIX_MINOR,,duplicate_h1|no_prerequisites|no_goal_approach
algo-linear-binary-search,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/algo-linear-binary-search/SKILL.md,549,26,16,16,17,20,15,84,B,FIX_MINOR,,duplicate_h1|no_goal_approach
bio-applied-clinical-genomics,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-clinical-genomics/SKILL.md,306,8,16,16,17,20,15,84,B,FIX_MINOR,,duplicate_h1|no_goal_approach
bio-applied-copy-number-analysis,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-copy-number-analysis/SKILL.md,325,16,16,16,17,20,15,84,B,FIX_MINOR,,duplicate_h1|no_goal_approach
bio-applied-gwas,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-gwas/SKILL.md,313,18,14,18,17,20,15,84,B,FIX_MINOR,,bad_description|duplicate_h1|no_goal_approach
bio-applied-snp-calling-pipeline,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-snp-calling-pipeline/SKILL.md,380,12,16,16,17,20,15,84,B,FIX_MINOR,,duplicate_h1|no_goal_approach
bio-core-biological-databases,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-core-biological-databases/SKILL.md,386,24,16,16,17,20,15,84,B,FIX_MINOR,,duplicate_h1|no_goal_approach
advanced-string-structures,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/advanced-string-structures/SKILL.md,281,8,14,20,17,20,15,86,A,KEEP,,no_tool_type|no_goal_approach
bio-applied-screen-qc-normalization,directory,/Users/pavel/Documents/Python-scripts-for-everything/Skills/bio-applied-screen-qc-normalization/SKILL.md,220,8,18,16,22,20,15,91,A,KEEP,,duplicate_h1|untagged_code_blocks
